date,AAPL,MSFT,KO,WMT,BA,PG
2006-03-16T14:30:00.0,2.296786069869995,27.270000457763672,21.344999313354492,15.453332901000977,76.7300033569336,59.38999938964844
2006-03-17T14:30:00.0,2.309286117553711,27.5,21.395000457763672,15.563332557678223,77.8499984741211,59.099998474121094
2006-03-20T14:30:00.0,2.2853569984436035,27.889999389648438,21.44499969482422,15.920000076293945,78.18000030517578,59.18000030517578
2006-03-21T14:30:00.0,2.2074999809265137,27.739999771118164,21.375,16.036666870117188,78.26000213623047,59.029998779296875
2006-03-22T14:30:00.0,2.202500104904175,27.149999618530273,21.385000228881836,16.03333282470703,78.61000061035156,59.4900016784668
2006-03-23T14:30:00.0,2.148571014404297,26.850000381469727,21.204999923706055,16.18000030517578,77.9000015258789,58.650001525878906
2006-03-24T14:30:00.0,2.1414289474487305,27.010000228881836,21.329999923706055,16.06333351135254,78.7300033569336,58.7400016784668
2006-03-27T14:30:00.0,2.125356912612915,27.010000228881836,21.19499969482422,15.983332633972168,78.38999938964844,58.290000915527344
2006-03-28T14:30:00.0,2.0967860221862793,26.899999618530273,21.079999923706055,15.916666984558105,77.51000213623047,57.529998779296875
2006-03-29T14:30:00.0,2.2260708808898926,27.020000457763672,21.079999923706055,16.016666412353516,79.18000030517578,57.7400016784668
2006-03-30T14:30:00.0,2.2410709857940674,27.229999542236328,21.059999465942383,15.886667251586914,78.41999816894531,57.630001068115234
2006-03-31T14:30:00.0,2.240000009536743,27.209999084472656,20.934999465942383,15.74666690826416,77.93000030517578,57.630001068115234
2006-04-03T13:30:00.0,2.237499952316284,27.559999465942383,20.934999465942383,15.59000015258789,78.01000213623047,57.880001068115234
2006-04-04T13:30:00.0,2.184643030166626,27.639999389648438,21.040000915527344,15.5,78.5999984741211,58.0
2006-04-05T13:30:00.0,2.4003570079803467,27.739999771118164,20.975000381469727,15.623332977294922,79.11000061035156,57.619998931884766
2006-04-06T13:30:00.0,2.544286012649536,27.559999465942383,20.844999313354492,15.520000457763672,79.81999969482422,57.5
2006-04-07T13:30:00.0,2.492500066757202,27.25,20.674999237060547,15.34000015258789,79.56999969482422,57.279998779296875
2006-04-10T13:30:00.0,2.452500104904175,27.290000915527344,20.739999771118164,15.233332633972168,80.79000091552734,57.150001525878906
2006-04-11T13:30:00.0,2.4282140731811523,27.1299991607666,20.645000457763672,15.166666984558105,80.56999969482422,56.4900016784668
2006-04-12T13:30:00.0,2.382499933242798,27.200000762939453,20.575000762939453,15.300000190734863,83.20999908447266,56.41999816894531
2006-04-13T13:30:00.0,2.373929023742676,27.06999969482422,20.6299991607666,15.256667137145996,82.93000030517578,56.599998474121094
2006-04-17T13:30:00.0,2.314642906188965,26.84000015258789,20.520000457763672,15.273332595825195,82.3499984741211,56.029998779296875
2006-04-18T13:30:00.0,2.365000009536743,27.219999313354492,20.649999618530273,15.466667175292969,83.30000305175781,56.15999984741211
2006-04-19T13:30:00.0,2.3446431159973145,27.030000686645508,20.844999313354492,15.489999771118164,84.95999908447266,56.06999969482422
2006-04-20T13:30:00.0,2.4153571128845215,27.030000686645508,20.905000686645508,15.466667175292969,85.5,56.2599983215332
2006-04-21T13:30:00.0,2.3942859172821045,27.149999618530273,20.924999237060547,15.273332595825195,86.45999908447266,56.34000015258789
2006-04-24T13:30:00.0,2.3482139110565186,27.110000610351562,20.780000686645508,15.180000305175781,86.0999984741211,56.599998474121094
2006-04-25T13:30:00.0,2.3632140159606934,27.110000610351562,20.674999237060547,15.210000038146973,85.11000061035156,57.27000045776367
2006-04-26T13:30:00.0,2.433928966522217,27.100000381469727,20.860000610351562,15.326666831970215,84.91000366210938,58.0099983215332
2006-04-27T13:30:00.0,2.4771430492401123,27.25,21.024999618530273,15.213333129882812,84.0999984741211,58.380001068115234
2006-04-28T13:30:00.0,2.5139288902282715,24.149999618530273,20.979999542236328,15.010000228881836,83.44999694824219,58.209999084472656
2006-05-01T13:30:00.0,2.4857139587402344,24.290000915527344,20.985000610351562,15.3100004196167,83.86000061035156,57.880001068115234
2006-05-02T13:30:00.0,2.557857036590576,24.010000228881836,21.1200008392334,15.386667251586914,85.33000183105469,58.11000061035156
2006-05-03T13:30:00.0,2.5407140254974365,23.170000076293945,20.959999084472656,15.563332557678223,85.87000274658203,56.220001220703125
2006-05-04T13:30:00.0,2.5403571128845215,23.440000534057617,21.040000915527344,15.466667175292969,86.63999938964844,55.86000061035156
2006-05-05T13:30:00.0,2.567500114440918,23.799999237060547,21.354999542236328,15.75,88.47000122070312,55.72999954223633
2006-05-08T13:30:00.0,2.567500114440918,23.729999542236328,21.684999465942383,15.856666564941406,87.58999633789062,56.34000015258789
2006-05-09T13:30:00.0,2.5367860794067383,23.6200008392334,21.834999084472656,15.956666946411133,87.98999786376953,56.5
2006-05-10T13:30:00.0,2.5214290618896484,23.770000457763672,21.790000915527344,15.926667213439941,88.94000244140625,56.34000015258789
2006-05-11T13:30:00.0,2.433928966522217,23.219999313354492,21.690000534057617,15.75,88.20999908447266,55.650001525878906
2006-05-12T13:30:00.0,2.4178569316864014,23.170000076293945,21.59000015258789,15.513333320617676,87.01000213623047,55.0099983215332
2006-05-15T13:30:00.0,2.4210710525512695,23.149999618530273,21.969999313354492,15.8100004196167,85.86000061035156,55.56999969482422
2006-05-16T13:30:00.0,2.320713996887207,23.010000228881836,21.920000076293945,16.023332595825195,86.4000015258789,56.040000915527344
2006-05-17T13:30:00.0,2.330713987350464,22.729999542236328,21.774999618530273,15.613332748413086,83.7699966430664,55.33000183105469
2006-05-18T13:30:00.0,2.2564289569854736,22.829999923706055,21.774999618530273,15.739999771118164,82.7300033569336,54.88999938964844
2006-05-19T13:30:00.0,2.303929090499878,22.559999465942383,21.825000762939453,15.773332595825195,84.61000061035156,54.150001525878906
2006-05-22T13:30:00.0,2.26357102394104,22.8799991607666,21.799999237060547,15.783332824707031,85.70999908447266,54.279998779296875
2006-05-23T13:30:00.0,2.255357027053833,22.790000915527344,21.790000915527344,15.84000015258789,85.1500015258789,54.4900016784668
2006-05-24T13:30:00.0,2.2621428966522217,23.5,22.014999389648438,16.010000228881836,82.37999725341797,54.81999969482422
2006-05-25T13:30:00.0,2.297499895095825,23.739999771118164,22.184999465942383,16.483333587646484,82.98999786376953,55.2599983215332
2006-05-26T13:30:00.0,2.2696430683135986,23.719999313354492,22.2450008392334,16.549999237060547,83.5,55.130001068115234
2006-05-30T13:30:00.0,2.186429023742676,23.149999618530273,21.834999084472656,16.100000381469727,82.12999725341797,54.380001068115234
2006-05-31T13:30:00.0,2.134643077850342,22.649999618530273,22.014999389648438,16.149999618530273,83.25,54.25
2006-06-01T13:30:00.0,2.2203569412231445,22.81999969482422,21.959999084472656,16.1299991607666,83.63999938964844,54.47999954223633
2006-06-02T13:30:00.0,2.2021429538726807,22.760000228881836,21.94499969482422,15.94333267211914,83.80000305175781,53.95000076293945
2006-06-05T13:30:00.0,2.142857074737549,22.5,21.71500015258789,15.729999542236328,82.12999725341797,53.18000030517578
2006-06-06T13:30:00.0,2.132857084274292,22.1299991607666,21.75,15.676667213439941,80.6500015258789,53.369998931884766
2006-06-07T13:30:00.0,2.0914289951324463,22.040000915527344,21.690000534057617,15.680000305175781,81.45999908447266,53.2400016784668
2006-06-08T13:30:00.0,2.1700000762939453,22.110000610351562,21.69499969482422,15.766667366027832,81.19000244140625,54.7400016784668
2006-06-09T13:30:00.0,2.1157140731811523,21.920000076293945,21.774999618530273,15.710000038146973,80.5,54.45000076293945
2006-06-12T13:30:00.0,2.0357139110565186,21.709999084472656,21.655000686645508,15.66333293914795,77.87999725341797,54.310001373291016
2006-06-13T13:30:00.0,2.083214044570923,21.510000228881836,21.454999923706055,15.84333324432373,76.9800033569336,54.130001068115234
2006-06-14T13:30:00.0,2.057499885559082,21.8799991607666,21.405000686645508,15.903332710266113,82.01000213623047,54.83000183105469
2006-06-15T13:30:00.0,2.120713949203491,22.06999969482422,21.520000457763672,16.219999313354492,84.80999755859375,54.880001068115234
2006-06-16T13:30:00.0,2.0557138919830322,22.100000381469727,21.604999542236328,16.10333251953125,85.54000091552734,55.02000045776367
2006-06-19T13:30:00.0,2.0428569316864014,22.549999237060547,21.46500015258789,16.09000015258789,84.76000213623047,54.869998931884766
2006-06-20T13:30:00.0,2.052500009536743,22.559999465942383,21.399999618530273,16.143333435058594,84.8499984741211,55.58000183105469
2006-06-21T13:30:00.0,2.0664288997650146,23.079999923706055,21.5049991607666,16.299999237060547,85.8499984741211,55.81999969482422
2006-06-22T13:30:00.0,2.127856969833374,22.8799991607666,21.434999465942383,16.15999984741211,84.05999755859375,55.849998474121094
2006-06-23T13:30:00.0,2.1010708808898926,22.5,21.375,15.979999542236328,83.38999938964844,55.72999954223633
2006-06-26T13:30:00.0,2.106786012649536,22.81999969482422,21.415000915527344,16.023332595825195,83.88999938964844,55.9900016784668
2006-06-27T13:30:00.0,2.0510709285736084,22.860000610351562,21.2549991607666,15.876667022705078,81.93000030517578,55.75
2006-06-28T13:30:00.0,2.000714063644409,23.15999984741211,21.209999084472656,15.973333358764648,82.63999938964844,55.77000045776367
2006-06-29T13:30:00.0,2.1060709953308105,23.469999313354492,21.530000686645508,16.23666763305664,83.0,56.9900016784668
2006-06-30T13:30:00.0,2.0453569889068604,23.299999237060547,21.510000228881836,16.05666732788086,81.91000366210938,55.599998474121094
2006-07-03T13:30:00.0,2.069643020629883,23.700000762939453,21.684999465942383,15.856666564941406,81.30000305175781,56.29999923706055
2006-07-05T13:30:00.0,2.0357139110565186,23.350000381469727,21.510000228881836,15.673333168029785,80.16999816894531,55.93000030517578
2006-07-06T13:30:00.0,1.991786003112793,23.479999542236328,21.665000915527344,15.573332786560059,80.80999755859375,56.45000076293945
2006-07-07T13:30:00.0,1.9785710573196411,23.299999237060547,21.59000015258789,15.333333015441895,79.98999786376953,56.5
2006-07-10T13:30:00.0,1.964285969734192,23.5,21.815000534057617,15.393333435058594,80.3499984741211,56.97999954223633
2006-07-11T13:30:00.0,1.9874999523162842,23.100000381469727,21.905000686645508,15.376667022705078,81.62999725341797,57.25
2006-07-12T13:30:00.0,1.8914289474487305,22.639999389648438,21.78499984741211,15.050000190734863,80.91999816894531,56.61000061035156
2006-07-13T13:30:00.0,1.8660709857940674,22.260000228881836,21.549999237060547,14.720000267028809,79.58999633789062,56.540000915527344
2006-07-14T13:30:00.0,1.809643030166626,22.290000915527344,21.325000762939453,14.350000381469727,77.25,55.65999984741211
2006-07-17T13:30:00.0,1.8703570365905762,22.479999542236328,21.350000381469727,14.34000015258789,78.94999694824219,55.81999969482422
2006-07-18T13:30:00.0,1.8892860412597656,22.739999771118164,21.774999618530273,14.390000343322754,79.16999816894531,55.810001373291016
2006-07-19T13:30:00.0,1.932142972946167,23.399999618530273,21.90999984741211,14.733332633972168,82.29000091552734,56.63999938964844
2006-07-20T13:30:00.0,2.1607139110565186,22.850000381469727,21.920000076293945,14.763333320617676,80.69000244140625,56.61000061035156
2006-07-21T13:30:00.0,2.1685709953308105,23.8700008392334,21.950000762939453,14.573332786560059,79.08000183105469,56.06999969482422
2006-07-24T13:30:00.0,2.193571090698242,24.0,22.0,14.8100004196167,81.44000244140625,56.900001525878906
2006-07-25T13:30:00.0,2.2117860317230225,24.219999313354492,22.125,14.890000343322754,83.75,56.880001068115234
2006-07-26T13:30:00.0,2.2810709476470947,24.3700008392334,22.225000381469727,14.55666732788086,79.9000015258789,56.66999816894531
2006-07-27T13:30:00.0,2.2642860412597656,23.8700008392334,22.155000686645508,14.510000228881836,78.70999908447266,56.439998626708984
2006-07-28T13:30:00.0,2.3424999713897705,24.25,22.260000228881836,14.819999694824219,78.91000366210938,56.810001373291016
2006-07-31T13:30:00.0,2.427143096923828,24.059999465942383,22.25,14.833333015441895,77.41999816894531,56.20000076293945
2006-08-01T13:30:00.0,2.3992860317230225,23.989999771118164,22.155000686645508,14.696666717529297,78.16999816894531,55.93000030517578
2006-08-02T13:30:00.0,2.434286117553711,24.299999237060547,22.155000686645508,14.789999961853027,78.62000274658203,58.290000915527344
2006-08-03T13:30:00.0,2.4853570461273193,24.209999084472656,22.010000228881836,14.90999984741211,79.4000015258789,59.45000076293945
2006-08-04T13:30:00.0,2.43928599357605,24.290000915527344,21.924999237060547,14.956666946411133,79.48999786376953,59.45000076293945
2006-08-07T13:30:00.0,2.4003570079803467,24.219999313354492,21.80500030517578,14.9399995803833,79.75,59.400001525878906
2006-08-08T13:30:00.0,2.313570976257324,24.34000015258789,21.905000686645508,14.819999694824219,78.1500015258789,59.720001220703125
2006-08-09T13:30:00.0,2.271070957183838,24.440000534057617,21.875,14.633333206176758,77.16000366210938,59.540000915527344
2006-08-10T13:30:00.0,2.2882139682769775,24.459999084472656,21.950000762939453,14.963333129882812,76.19999694824219,60.2599983215332
2006-08-11T13:30:00.0,2.273214101791382,24.43000030517578,21.8799991607666,14.896666526794434,75.95999908447266,60.2599983215332
2006-08-14T13:30:00.0,2.2835710048675537,24.530000686645508,21.9950008392334,15.033332824707031,75.38999938964844,59.7599983215332
2006-08-15T13:30:00.0,2.37321400642395,24.6200008392334,22.15999984741211,14.850000381469727,76.58000183105469,60.439998626708984
2006-08-16T13:30:00.0,2.427856922149658,24.700000762939453,22.165000915527344,14.8100004196167,78.83000183105469,60.41999816894531
2006-08-17T13:30:00.0,2.413928985595703,24.700000762939453,22.09000015258789,14.876667022705078,78.58999633789062,60.34000015258789
2006-08-18T13:30:00.0,2.4253571033477783,25.790000915527344,22.155000686645508,14.829999923706055,77.62000274658203,60.38999938964844
2006-08-21T13:30:00.0,2.377142906188965,26.1200008392334,22.094999313354492,14.696666717529297,76.62999725341797,60.779998779296875
2006-08-22T13:30:00.0,2.4149999618530273,25.6200008392334,22.204999923706055,14.6899995803833,76.94999694824219,61.04999923706055
2006-08-23T13:30:00.0,2.4039289951324463,25.670000076293945,22.15999984741211,14.58666706085205,76.36000061035156,60.91999816894531
2006-08-24T13:30:00.0,2.421786069869995,25.739999771118164,22.2549991607666,14.566666603088379,75.23999786376953,61.04999923706055
2006-08-25T13:30:00.0,2.455357074737549,25.850000381469727,22.260000228881836,14.626667022705078,73.93000030517578,60.869998931884766
2006-08-28T13:30:00.0,2.3921430110931396,25.950000762939453,22.354999542236328,14.8100004196167,74.72000122070312,60.97999954223633
2006-08-29T13:30:00.0,2.374285936355591,25.84000015258789,22.56999969482422,14.829999923706055,73.77999877929688,61.20000076293945
2006-08-30T13:30:00.0,2.3914289474487305,25.799999237060547,22.479999542236328,14.873332977294922,75.0199966430664,61.75
2006-08-31T13:30:00.0,2.4232139587402344,25.700000762939453,22.405000686645508,14.90666675567627,74.9000015258789,61.900001525878906
2006-09-01T13:30:00.0,2.442142963409424,25.84000015258789,22.53499984741211,15.149999618530273,75.43000030517578,61.90999984741211
2006-09-05T13:30:00.0,2.552856922149658,25.610000610351562,22.489999771118164,15.1899995803833,75.36000061035156,61.560001373291016
2006-09-06T13:30:00.0,2.501070976257324,25.610000610351562,22.350000381469727,15.133333206176758,74.44000244140625,61.439998626708984
2006-09-07T13:30:00.0,2.5999999046325684,25.43000030517578,22.2450008392334,15.180000305175781,72.87000274658203,61.529998779296875
2006-09-08T13:30:00.0,2.5899999141693115,25.600000381469727,22.299999237060547,15.573332786560059,72.80000305175781,61.13999938964844
2006-09-11T13:30:00.0,2.5892860889434814,25.90999984741211,22.274999618530273,15.829999923706055,73.81999969482422,61.91999816894531
2006-09-12T13:30:00.0,2.5939290523529053,25.93000030517578,22.389999389648438,16.023332595825195,74.26000213623047,61.849998474121094
2006-09-13T13:30:00.0,2.6500000953674316,25.979999542236328,22.30500030517578,16.02666664123535,76.31999969482422,60.560001373291016
2006-09-14T13:30:00.0,2.6489291191101074,26.329999923706055,22.290000915527344,16.123332977294922,75.01000213623047,60.77000045776367
2006-09-15T13:30:00.0,2.6464290618896484,26.850000381469727,22.299999237060547,16.073333740234375,75.01000213623047,60.900001525878906
2006-09-18T13:30:00.0,2.6389288902282715,26.790000915527344,22.219999313354492,16.03333282470703,75.20999908447266,60.5
2006-09-19T13:30:00.0,2.634643077850342,26.860000610351562,22.190000534057617,16.166667938232422,74.87000274658203,60.90999984741211
2006-09-20T13:30:00.0,2.687856912612915,27.18000030517578,22.225000381469727,16.290000915527344,76.19000244140625,61.630001068115234
2006-09-21T13:30:00.0,2.6660709381103516,26.899999618530273,22.100000381469727,16.15333366394043,76.11000061035156,61.7400016784668
2006-09-22T13:30:00.0,2.607142925262451,26.65999984741211,21.9950008392334,16.09666633605957,77.25,61.810001373291016
2006-09-25T13:30:00.0,2.705357074737549,26.950000762939453,22.200000762939453,16.273332595825195,77.70999908447266,62.290000915527344
2006-09-26T13:30:00.0,2.7717859745025635,27.200000762939453,22.31999969482422,16.416667938232422,79.0,62.47999954223633
2006-09-27T13:30:00.0,2.728929042816162,27.440000534057617,22.354999542236328,16.5,79.41000366210938,62.72999954223633
2006-09-28T13:30:00.0,2.750356912612915,27.399999618530273,22.475000381469727,16.60333251953125,79.27999877929688,62.2599983215332
2006-09-29T13:30:00.0,2.749285936355591,27.350000381469727,22.34000015258789,16.440000534057617,78.8499984741211,61.97999954223633
2006-10-02T13:30:00.0,2.6735711097717285,27.360000610351562,22.25,16.14666748046875,79.97000122070312,62.040000915527344
2006-10-03T13:30:00.0,2.645714044570923,27.3700008392334,22.280000686645508,16.48666763305664,81.77999877929688,62.29999923706055
2006-10-04T13:30:00.0,2.692142963409424,27.940000534057617,22.399999618530273,16.516666412353516,83.95999908447266,63.34000015258789
2006-10-05T13:30:00.0,2.672499895095825,27.920000076293945,22.415000915527344,16.136667251586914,83.62000274658203,63.52000045776367
2006-10-06T13:30:00.0,2.6507139205932617,27.8700008392334,22.3799991607666,16.106666564941406,83.68000030517578,63.09000015258789
2006-10-09T13:30:00.0,2.6653571128845215,27.719999313354492,22.209999084472656,16.073333740234375,82.6500015258789,62.849998474121094
2006-10-10T13:30:00.0,2.636070966720581,27.690000534057617,22.030000686645508,16.040000915527344,82.12999725341797,62.720001220703125
2006-10-11T13:30:00.0,2.615356922149658,27.540000915527344,22.059999465942383,16.10333251953125,81.63999938964844,62.47999954223633
2006-10-12T13:30:00.0,2.687856912612915,28.219999313354492,22.024999618530273,16.106666564941406,83.63999938964844,62.40999984741211
2006-10-13T13:30:00.0,2.679286003112793,28.3700008392334,22.010000228881836,16.15333366394043,82.38999938964844,62.130001068115234
2006-10-16T13:30:00.0,2.692857027053833,28.450000762939453,22.125,16.106666564941406,82.66000366210938,62.04999923706055
2006-10-17T13:30:00.0,2.6532139778137207,28.440000534057617,21.895000457763672,16.093332290649414,82.29000091552734,62.25
2006-10-18T13:30:00.0,2.6617860794067383,28.520000457763672,21.979999542236328,16.116666793823242,82.73999786376953,62.59000015258789
2006-10-19T13:30:00.0,2.821070909500122,28.290000915527344,22.454999923706055,16.163333892822266,82.41000366210938,62.5
2006-10-20T13:30:00.0,2.8553569316864014,28.43000030517578,23.375,16.456666946411133,81.73999786376953,62.68000030517578
2006-10-23T13:30:00.0,2.9092860221862793,28.450000762939453,23.639999389648438,17.093332290649414,82.80000305175781,63.279998779296875
2006-10-24T13:30:00.0,2.8946430683135986,28.280000686645508,23.514999389648438,17.100000381469727,83.58999633789062,62.880001068115234
2006-10-25T13:30:00.0,2.9171431064605713,28.309999465942383,23.594999313354492,16.950000762939453,80.86000061035156,63.130001068115234
2006-10-26T13:30:00.0,2.935357093811035,28.350000381469727,23.56999969482422,17.25,79.13999938964844,63.5
2006-10-27T13:30:00.0,2.871786117553711,28.34000015258789,23.434999465942383,16.90999984741211,79.73999786376953,63.560001373291016
2006-10-30T14:30:00.0,2.872143030166626,28.530000686645508,23.3799991607666,16.510000228881836,80.22000122070312,63.810001373291016
2006-10-31T14:30:00.0,2.895714044570923,28.709999084472656,23.360000610351562,16.426666259765625,79.86000061035156,63.38999938964844
2006-11-01T14:30:00.0,2.8271429538726807,28.809999465942383,23.31999969482422,16.28333282470703,80.05999755859375,63.040000915527344
2006-11-02T14:30:00.0,2.820713996887207,28.770000457763672,23.354999542236328,16.09666633605957,79.19999694824219,63.27000045776367
2006-11-03T14:30:00.0,2.7960710525512695,28.729999542236328,23.25,15.84333324432373,79.97000122070312,63.400001525878906
2006-11-06T14:30:00.0,2.8467860221862793,28.84000015258789,23.405000686645508,15.829999923706055,80.4800033569336,63.560001373291016
2006-11-07T14:30:00.0,2.875356912612915,28.950000762939453,23.459999084472656,15.883333206176758,84.8499984741211,64.11000061035156
2006-11-08T14:30:00.0,2.944643020629883,28.979999542236328,23.440000534057617,15.676667213439941,85.44999694824219,64.04000091552734
2006-11-09T14:30:00.0,2.976428985595703,29.260000228881836,23.325000762939453,15.463333129882812,85.11000061035156,63.79999923706055
2006-11-10T14:30:00.0,2.9685709476470947,29.239999771118164,23.235000610351562,15.489999771118164,85.62000274658203,63.70000076293945
2006-11-13T14:30:00.0,3.012500047683716,29.350000381469727,23.204999923706055,15.4399995803833,85.69000244140625,63.25
2006-11-14T14:30:00.0,3.0357139110565186,29.229999542236328,23.274999618530273,15.886667251586914,85.73999786376953,63.20000076293945
2006-11-15T14:30:00.0,3.00178599357605,29.1200008392334,23.325000762939453,15.893333435058594,87.08000183105469,63.119998931884766
2006-11-16T14:30:00.0,3.057499885559082,29.469999313354492,23.56999969482422,15.970000267028809,88.70999908447266,63.52000045776367
2006-11-17T14:30:00.0,3.066071033477783,29.399999618530273,23.6299991607666,15.833333015441895,89.5199966430664,63.86000061035156
